Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2021,MicroRNAs in cancer,29/310,5.865488848059793e-24,3.629271224736997e-23,0,0,17.264866015755697,923.5487250874298,CDKN1A;NOTCH1;HDAC1;PTGS2;RPTOR;IKBKB;CCND1;MYC;CASP3;E2F1;EP300;MAPK1;TP63;MCL1;MAPK3;CREBBP;CDKN2A;STAT3;SIRT1;MMP9;NFKB1;MTOR;ZEB1;DDIT4;PDCD4;MDM2;BCL2;MDM4;TP53
GO_Biological_Process_2021,Cellular senescence,23/156,1.0295108854029857e-23,6.177065312417914e-23,0,0,27.72681704260652,1467.5907769836076,SMAD2;CDKN1A;SMAD3;CDKN2A;TSC2;MAPK14;FOXO3;SIRT1;RELA;FOXO1;NFKB1;MTOR;MAPK13;CCND1;MYC;AKT2;AKT3;E2F1;MDM2;AKT1;MAPK1;TP53;MAPK3
KEGG_2021_Human,Cellular senescence,23/156,1.0295108854029857e-23,6.177065312417914e-23,0,0,27.72681704260652,1467.5907769836076,SMAD2;CDKN1A;SMAD3;CDKN2A;TSC2;MAPK14;FOXO3;SIRT1;RELA;FOXO1;NFKB1;MTOR;MAPK13;CCND1;MYC;AKT2;AKT3;E2F1;MDM2;AKT1;MAPK1;TP53;MAPK3
GO_Biological_Process_2021,Yersinia infection,22/137,1.442498383852056e-23,8.400431764785503e-23,0,0,30.45287517531557,1601.61051676517,GSK3B;JUN;CHUK;TRAF2;FOS;MAPK14;TNF;ACTB;NFKB1;RELA;MAPK13;IKBKB;MAPK9;MAPK8;AKT2;IL1B;TRAF6;AKT3;AKT1;MAPK1;TLR4;MAPK3
KEGG_2021_Human,Yersinia infection,22/137,1.442498383852056e-23,8.400431764785503e-23,0,0,30.45287517531557,1601.61051676517,GSK3B;JUN;CHUK;TRAF2;FOS;MAPK14;TNF;ACTB;NFKB1;RELA;MAPK13;IKBKB;MAPK9;MAPK8;AKT2;IL1B;TRAF6;AKT3;AKT1;MAPK1;TLR4;MAPK3
GO_Biological_Process_2021,Thyroid hormone signaling pathway,21/121,2.7980882311228644e-23,1.5829184850352206e-22,0,0,33.18672,1723.403650903369,GSK3B;CREBBP;NOTCH1;HDAC1;TSC2;HIF1A;ESR1;ACTB;FOXO1;MTOR;CCND1;AKT2;MYC;AKT3;MDM2;AKT1;EP300;MAPK1;CTNNB1;TP53;MAPK3
KEGG_2021_Human,Thyroid hormone signaling pathway,21/121,2.7980882311228644e-23,1.5829184850352206e-22,0,0,33.18672,1723.403650903369,GSK3B;CREBBP;NOTCH1;HDAC1;TSC2;HIF1A;ESR1;ACTB;FOXO1;MTOR;CCND1;AKT2;MYC;AKT3;MDM2;AKT1;EP300;MAPK1;CTNNB1;TP53;MAPK3
KEGG_2021_Human,Hippo signaling pathway,23/163,2.9272022249496175e-23,1.6099612237222897e-22,0,0,26.33112659698025,1366.2013004059966,YAP1;SMAD2;WNT10B;GSK3B;SMAD4;SMAD3;LEF1;AXIN1;CSNK1D;YWHAZ;ACTB;AMOT;SOX2;PPP2CA;LATS2;CCND1;CDH1;MYC;CTNNA1;SNAI2;CTNNB1;NF2;TP73
GO_Biological_Process_2021,Hippo signaling pathway,23/163,2.9272022249496175e-23,1.6099612237222897e-22,0,0,26.33112659698025,1366.2013004059966,YAP1;SMAD2;WNT10B;GSK3B;SMAD4;SMAD3;LEF1;AXIN1;CSNK1D;YWHAZ;ACTB;AMOT;SOX2;PPP2CA;LATS2;CCND1;CDH1;MYC;CTNNA1;SNAI2;CTNNB1;NF2;TP73
KEGG_2021_Human,Human immunodeficiency virus 1 infection,25/212,3.1184779757448515e-23,1.668807132966164e-22,0,0,21.72957086666372,1126.072256997193,TNF;RELA;IKBKB;MAPK9;MAPK8;CASP8;AKT2;CASP3;AKT3;AKT1;MAPK1;MAPK3;JUN;CHUK;TRAF2;FOS;MAPK14;NFKB1;MTOR;MAPK13;RPS6KB1;TRAF6;BCL2;TLR4;BCL2L1
GO_Biological_Process_2021,Human immunodeficiency virus 1 infection,25/212,3.1184779757448515e-23,1.668807132966164e-22,0,0,21.72957086666372,1126.072256997193,TNF;RELA;IKBKB;MAPK9;MAPK8;CASP8;AKT2;CASP3;AKT3;AKT1;MAPK1;MAPK3;JUN;CHUK;TRAF2;FOS;MAPK14;NFKB1;MTOR;MAPK13;RPS6KB1;TRAF6;BCL2;TLR4;BCL2L1
KEGG_2021_Human,Toll-like receptor signaling pathway,20/104,3.665013703486322e-23,1.909665034974452e-22,0,0,37.358276643990926,1929.9519227617336,JUN;CHUK;FOS;MAPK14;TNF;NFKB1;RELA;MAPK13;IKBKB;MAPK9;MAPK8;CASP8;AKT2;IL1B;TRAF6;AKT3;AKT1;MAPK1;TLR4;MAPK3
GO_Biological_Process_2021,Toll-like receptor signaling pathway,20/104,3.665013703486322e-23,1.909665034974452e-22,0,0,37.358276643990926,1929.9519227617336,JUN;CHUK;FOS;MAPK14;TNF;NFKB1;RELA;MAPK13;IKBKB;MAPK9;MAPK8;CASP8;AKT2;IL1B;TRAF6;AKT3;AKT1;MAPK1;TLR4;MAPK3
KEGG_2021_Human,PD-L1 expression and PD-1 checkpoint pathway in cancer,19/89,5.553292401105483e-23,2.8193638344073986e-22,0,0,42.2830146231721,2166.795881875041,JUN;CHUK;STAT3;FOS;MAPK14;HIF1A;RELA;MTOR;NFKB1;MAPK13;IKBKB;RPS6KB1;AKT2;TRAF6;AKT3;AKT1;MAPK1;TLR4;MAPK3
GO_Biological_Process_2021,PD-L1 expression and PD-1 checkpoint pathway in cancer,19/89,5.553292401105483e-23,2.8193638344073986e-22,0,0,42.2830146231721,2166.795881875041,JUN;CHUK;STAT3;FOS;MAPK14;HIF1A;RELA;MTOR;NFKB1;MAPK13;IKBKB;RPS6KB1;AKT2;TRAF6;AKT3;AKT1;MAPK1;TLR4;MAPK3
GO_Biological_Process_2021,Osteoclast differentiation,21/127,8.179044797076325e-23,4.048627174552781e-22,0,0,31.298716981132078,1591.7864477177748,JUN;CHUK;FHL2;TRAF2;FOS;MAPK14;TNF;NFKB1;RELA;MAPK13;IKBKB;MAPK9;MAPK8;AKT2;IL1B;TRAF6;AKT3;AKT1;MAPK1;PPARG;MAPK3
KEGG_2021_Human,Osteoclast differentiation,21/127,8.179044797076325e-23,4.048627174552781e-22,0,0,31.298716981132078,1591.7864477177748,JUN;CHUK;FHL2;TRAF2;FOS;MAPK14;TNF;NFKB1;RELA;MAPK13;IKBKB;MAPK9;MAPK8;AKT2;IL1B;TRAF6;AKT3;AKT1;MAPK1;PPARG;MAPK3
KEGG_2021_Human,NOD-like receptor signaling pathway,23/181,3.4659256363171033e-22,1.6737884780263081e-21,0,0,23.31007512606772,1151.8415420173828,JUN;HSP90AA1;HSP90AB1;CHUK;ERBIN;TRAF2;MAPK14;TNF;RELA;NFKB1;MAPK13;IKBKB;MAPK9;MAPK8;SHARPIN;CASP8;TRAF6;IL1B;BCL2;MAPK1;TLR4;BCL2L1;MAPK3
GO_Biological_Process_2021,NOD-like receptor signaling pathway,23/181,3.4659256363171033e-22,1.6737884780263081e-21,0,0,23.31007512606772,1151.8415420173828,JUN;HSP90AA1;HSP90AB1;CHUK;ERBIN;TRAF2;MAPK14;TNF;RELA;NFKB1;MAPK13;IKBKB;MAPK9;MAPK8;SHARPIN;CASP8;TRAF6;IL1B;BCL2;MAPK1;TLR4;BCL2L1;MAPK3
GO_Biological_Process_2021,Prolactin signaling pathway,17/70,1.0322618272579922e-21,4.86637718564482e-21,0,0,49.23460582126664,2379.140943778858,GSK3B;STAT3;FOS;FOXO3;MAPK14;ESR1;RELA;NFKB1;MAPK13;MAPK9;MAPK8;CCND1;AKT2;AKT3;AKT1;MAPK1;MAPK3
KEGG_2021_Human,Prolactin signaling pathway,17/70,1.0322618272579922e-21,4.86637718564482e-21,0,0,49.23460582126664,2379.140943778858,GSK3B;STAT3;FOS;FOXO3;MAPK14;ESR1;RELA;NFKB1;MAPK13;MAPK9;MAPK8;CCND1;AKT2;AKT3;AKT1;MAPK1;MAPK3
KEGG_2021_Human,C-type lectin receptor signaling pathway,19/104,1.3451407870291045e-21,6.1939040891107604e-21,0,0,34.79490504863362,1672.1661797342804,JUN;CHUK;PTGS2;MAPK14;TNF;NFKB1;RELA;MAPK13;IKBKB;MAPK9;MAPK8;CASP8;AKT2;IL1B;AKT3;MDM2;AKT1;MAPK1;MAPK3
GO_Biological_Process_2021,C-type lectin receptor signaling pathway,19/104,1.3451407870291045e-21,6.1939040891107604e-21,0,0,34.79490504863362,1672.1661797342804,JUN;CHUK;PTGS2;MAPK14;TNF;NFKB1;RELA;MAPK13;IKBKB;MAPK9;MAPK8;CASP8;AKT2;IL1B;AKT3;MDM2;AKT1;MAPK1;MAPK3
GO_Biological_Process_2021,Endometrial cancer,16/58,1.7210321958611638e-21,7.744644881375239e-21,0,0,58.05714285714286,2775.791116104224,GSK3B;CDKN1A;LEF1;AXIN1;FOXO3;CCND1;CDH1;AKT2;MYC;AKT3;CTNNA1;AKT1;MAPK1;CTNNB1;TP53;MAPK3
KEGG_2021_Human,Endometrial cancer,16/58,1.7210321958611638e-21,7.744644881375239e-21,0,0,58.05714285714286,2775.791116104224,GSK3B;CDKN1A;LEF1;AXIN1;FOXO3;CCND1;CDH1;AKT2;MYC;AKT3;CTNNA1;AKT1;MAPK1;CTNNB1;TP53;MAPK3
KEGG_2021_Human,Neurotrophin signaling pathway,19/119,2.006616232889069e-20,8.829111424711904e-20,0,0,29.55322834645669,1340.3941197366414,GSK3B;JUN;FOXO3;MAPK14;NFKB1;RELA;MAPK13;IKBKB;MAPK9;MAPK8;AKT2;TRAF6;AKT3;BCL2;AKT1;MAPK1;TP53;TP73;MAPK3
GO_Biological_Process_2021,Neurotrophin signaling pathway,19/119,2.006616232889069e-20,8.829111424711904e-20,0,0,29.55322834645669,1340.3941197366414,GSK3B;JUN;FOXO3;MAPK14;NFKB1;RELA;MAPK13;IKBKB;MAPK9;MAPK8;AKT2;TRAF6;AKT3;BCL2;AKT1;MAPK1;TP53;TP73;MAPK3
GO_Biological_Process_2021,Acute myeloid leukemia,16/67,2.2888456872919803e-20,9.85198795834374e-20,0,0,47.79004524886878,2161.2404822616413,CHUK;LEF1;STAT3;RELA;MTOR;NFKB1;RUNX1;IKBKB;CCND1;RPS6KB1;AKT2;MYC;AKT3;AKT1;MAPK1;MAPK3
KEGG_2021_Human,Acute myeloid leukemia,16/67,2.2888456872919803e-20,9.85198795834374e-20,0,0,47.79004524886878,2161.2404822616413,CHUK;LEF1;STAT3;RELA;MTOR;NFKB1;RUNX1;IKBKB;CCND1;RPS6KB1;AKT2;MYC;AKT3;AKT1;MAPK1;MAPK3
KEGG_2021_Human,Signaling pathways regulating pluripotency of stem cells,20/143,2.957453751220712e-20,1.2459060483865978e-19,0,0,25.46264034068912,1144.9880503715187,SMAD2;WNT10B;GSK3B;SMAD4;SMAD3;ESRRB;STAT3;AXIN1;MAPK14;POU5F1;MAPK13;SOX2;AKT2;MYC;AKT3;AKT1;MAPK1;CTNNB1;NANOG;MAPK3
GO_Biological_Process_2021,Signaling pathways regulating pluripotency of stem cells,20/143,2.957453751220712e-20,1.2459060483865978e-19,0,0,25.46264034068912,1144.9880503715187,SMAD2;WNT10B;GSK3B;SMAD4;SMAD3;ESRRB;STAT3;AXIN1;MAPK14;POU5F1;MAPK13;SOX2;AKT2;MYC;AKT3;AKT1;MAPK1;CTNNB1;NANOG;MAPK3
GO_Biological_Process_2021,Pathogenic Escherichia coli infection,22/197,5.2329835733772605e-20,2.1586057240181202e-19,0,0,19.9510599078341,885.7616258488636,JUN;CHUK;TRAF2;FOS;MAPK14;TNF;RELA;ACTB;NFKB1;MAPK13;TJP1;IKBKB;MAPK9;MAPK8;CASP8;TRAF6;IL1B;CASP3;MAPK1;TLR4;GAPDH;MAPK3
KEGG_2021_Human,Pathogenic Escherichia coli infection,22/197,5.2329835733772605e-20,2.1586057240181202e-19,0,0,19.9510599078341,885.7616258488636,JUN;CHUK;TRAF2;FOS;MAPK14;TNF;RELA;ACTB;NFKB1;MAPK13;TJP1;IKBKB;MAPK9;MAPK8;CASP8;TRAF6;IL1B;CASP3;MAPK1;TLR4;GAPDH;MAPK3
KEGG_2021_Human,MAPK signaling pathway,25/294,1.0427838695714908e-19,4.213698085207248e-19,0,0,15.042704845002918,657.4748526612278,MAX;TNF;RELA;IKBKB;MAPK9;MAPK8;MYC;AKT2;CASP3;AKT3;AKT1;MAPK1;MAPK3;JUN;CHUK;TRAF2;FOS;MAPK8IP2;MAPK14;NFKB1;MAPK8IP1;MAPK13;TRAF6;IL1B;TP53
GO_Biological_Process_2021,MAPK signaling pathway,25/294,1.0427838695714908e-19,4.213698085207248e-19,0,0,15.042704845002918,657.4748526612278,MAX;TNF;RELA;IKBKB;MAPK9;MAPK8;MYC;AKT2;CASP3;AKT3;AKT1;MAPK1;MAPK3;JUN;CHUK;TRAF2;FOS;MAPK8IP2;MAPK14;NFKB1;MAPK8IP1;MAPK13;TRAF6;IL1B;TP53
GO_Biological_Process_2021,Autophagy,19/137,3.2226822365439257e-19,1.2761821656713946e-18,0,0,25.02228746830375,1065.4215449797257,BECN1;TSC2;HIF1A;MTOR;RPTOR;PPP2CA;MAPK9;STK11;MAPK8;RPS6KB1;AKT2;TRAF6;AKT3;DDIT4;BCL2;AKT1;MAPK1;BCL2L1;MAPK3
KEGG_2021_Human,Autophagy,19/137,3.2226822365439257e-19,1.2761821656713946e-18,0,0,25.02228746830375,1065.4215449797257,BECN1;TSC2;HIF1A;MTOR;RPTOR;PPP2CA;MAPK9;STK11;MAPK8;RPS6KB1;AKT2;TRAF6;AKT3;DDIT4;BCL2;AKT1;MAPK1;BCL2L1;MAPK3
KEGG_2021_Human,T cell receptor signaling pathway,17/104,1.461975693206536e-18,5.675905632448904e-18,0,0,29.94199411921946,1229.6201755575842,GSK3B;JUN;CHUK;FOS;MAPK14;TNF;NFKB1;RELA;MAPK13;IKBKB;MAPK9;MAPK8;AKT2;AKT3;AKT1;MAPK1;MAPK3
GO_Biological_Process_2021,T cell receptor signaling pathway,17/104,1.461975693206536e-18,5.675905632448904e-18,0,0,29.94199411921946,1229.6201755575842,GSK3B;JUN;CHUK;FOS;MAPK14;TNF;NFKB1;RELA;MAPK13;IKBKB;MAPK9;MAPK8;AKT2;AKT3;AKT1;MAPK1;MAPK3
GO_Biological_Process_2021,Tuberculosis,20/180,3.175013182719907e-18,1.208947327266426e-17,0,0,19.53769841269841,787.1977028811384,CREBBP;MAPK14;TNF;RELA;NFKB1;MAPK13;MAPK9;MAPK8;CASP8;AKT2;TRAF6;IL1B;CASP3;AKT3;BCL2;AKT1;EP300;MAPK1;TLR4;MAPK3
KEGG_2021_Human,Tuberculosis,20/180,3.175013182719907e-18,1.208947327266426e-17,0,0,19.53769841269841,787.1977028811384,CREBBP;MAPK14;TNF;RELA;NFKB1;MAPK13;MAPK9;MAPK8;CASP8;AKT2;TRAF6;IL1B;CASP3;AKT3;BCL2;AKT1;EP300;MAPK1;TLR4;MAPK3
KEGG_2021_Human,HIF-1 signaling pathway,17/109,3.368419887824743e-18,1.2583908260175454e-17,0,0,28.307549713515336,1138.871828746583,CREBBP;CDKN1A;STAT3;HIF1A;NFKB1;RELA;MTOR;RPS6KB1;AKT2;AKT3;BCL2;AKT1;EP300;MAPK1;GAPDH;TLR4;MAPK3
GO_Biological_Process_2021,HIF-1 signaling pathway,17/109,3.368419887824743e-18,1.2583908260175454e-17,0,0,28.307549713515336,1138.871828746583,CREBBP;CDKN1A;STAT3;HIF1A;NFKB1;RELA;MTOR;RPS6KB1;AKT2;AKT3;BCL2;AKT1;EP300;MAPK1;GAPDH;TLR4;MAPK3
GO_Biological_Process_2021,Non-alcoholic fatty liver disease,19/155,3.533366252045923e-18,1.2827710282751295e-17,0,0,21.69071329319129,871.6257103610012,GSK3B;JUN;TRAF2;FOS;MAPK14;TNF;RELA;NFKB1;MAPK13;IKBKB;MAPK9;MAPK8;CASP8;AKT2;IL1B;CASP3;AKT3;AKT1;PPARG
KEGG_2021_Human,Non-alcoholic fatty liver disease,19/155,3.533366252045923e-18,1.2827710282751295e-17,0,0,21.69071329319129,871.6257103610012,GSK3B;JUN;TRAF2;FOS;MAPK14;TNF;RELA;NFKB1;MAPK13;IKBKB;MAPK9;MAPK8;CASP8;AKT2;IL1B;CASP3;AKT3;AKT1;PPARG
KEGG_2021_Human,Chemical carcinogenesis,22/239,3.5632528563198044e-18,1.2827710282751295e-17,0,0,16.055225211832912,645.0324454193773,JUN;HSP90AA1;HSP90AB1;STAT3;FOS;PTGS2;ESR1;RELA;NFKB1;MTOR;AR;CCND1;RPS6KB1;MYC;AKT2;AKT3;E2F1;BCL2;AKT1;MAPK1;PGR;MAPK3
GO_Biological_Process_2021,Chemical carcinogenesis,22/239,3.5632528563198044e-18,1.2827710282751295e-17,0,0,16.055225211832912,645.0324454193773,JUN;HSP90AA1;HSP90AB1;STAT3;FOS;PTGS2;ESR1;RELA;NFKB1;MTOR;AR;CCND1;RPS6KB1;MYC;AKT2;AKT3;E2F1;BCL2;AKT1;MAPK1;PGR;MAPK3
GO_Biological_Process_2021,Pertussis,15/76,8.290669984449537e-18,2.931344030216086e-17,0,0,37.15367288199224,1461.3060026435026,JUN;FOS;MAPK14;TNF;RELA;NFKB1;MAPK13;MAPK9;MAPK8;CASP3;IL1B;TRAF6;MAPK1;TLR4;MAPK3
KEGG_2021_Human,Pertussis,15/76,8.290669984449537e-18,2.931344030216086e-17,0,0,37.15367288199224,1461.3060026435026,JUN;FOS;MAPK14;TNF;RELA;NFKB1;MAPK13;MAPK9;MAPK8;CASP3;IL1B;TRAF6;MAPK1;TLR4;MAPK3
KEGG_2021_Human,Alzheimer disease,25/369,2.4408102492470928e-17,8.478604023700428e-17,0,0,11.717999231212762,448.232413060167,GSK3B;BECN1;LRP1;PTGS2;TNF;RELA;IKBKB;MAPK9;MAPK8;CASP8;AKT2;CASP3;AKT3;AKT1;MAPK1;MAPK3;WNT10B;CHUK;AXIN1;TRAF2;NFKB1;MTOR;IL1B;CTNNB1;GAPDH
GO_Biological_Process_2021,Alzheimer disease,25/369,2.4408102492470928e-17,8.478604023700428e-17,0,0,11.717999231212762,448.232413060167,GSK3B;BECN1;LRP1;PTGS2;TNF;RELA;IKBKB;MAPK9;MAPK8;CASP8;AKT2;CASP3;AKT3;AKT1;MAPK1;MAPK3;WNT10B;CHUK;AXIN1;TRAF2;NFKB1;MTOR;IL1B;CTNNB1;GAPDH
GO_Biological_Process_2021,Longevity regulating pathway,16/102,3.1156467262621756e-17,1.0636173306895015e-16,0,0,28.29051878354204,1075.2521708583429,HDAC1;TSC2;FOXO3;SIRT1;FOXO1;NFKB1;RELA;MTOR;RPTOR;STK11;RPS6KB1;AKT2;AKT3;AKT1;PPARG;TP53
KEGG_2021_Human,Longevity regulating pathway,16/102,3.1156467262621756e-17,1.0636173306895015e-16,0,0,28.29051878354204,1075.2521708583429,HDAC1;TSC2;FOXO3;SIRT1;FOXO1;NFKB1;RELA;MTOR;RPTOR;STK11;RPS6KB1;AKT2;AKT3;AKT1;PPARG;TP53
KEGG_2021_Human,Cell cycle,17/124,3.250460908067404e-17,1.0908326437243151e-16,0,0,24.32072737810621,923.3400575891956,SMAD2;ZBTB17;GSK3B;CREBBP;SMAD4;CDKN1A;SMAD3;HDAC1;CDKN2A;YWHAZ;CCND1;MYC;MDM2;E2F1;EP300;SFN;TP53
GO_Biological_Process_2021,Cell cycle,17/124,3.250460908067404e-17,1.0908326437243151e-16,0,0,24.32072737810621,923.3400575891956,SMAD2;ZBTB17;GSK3B;CREBBP;SMAD4;CDKN1A;SMAD3;HDAC1;CDKN2A;YWHAZ;CCND1;MYC;MDM2;E2F1;EP300;SFN;TP53
GO_Biological_Process_2021,Adipocytokine signaling pathway,14/69,7.082909699646806e-17,2.3373602008834464e-16,0,0,38.17988980716253,1419.7673772188152,CHUK;STAT3;TRAF2;TNF;RELA;MTOR;NFKB1;IKBKB;MAPK9;STK11;MAPK8;AKT2;AKT3;AKT1
KEGG_2021_Human,Adipocytokine signaling pathway,14/69,7.082909699646806e-17,2.3373602008834464e-16,0,0,38.17988980716253,1419.7673772188152,CHUK;STAT3;TRAF2;TNF;RELA;MTOR;NFKB1;IKBKB;MAPK9;STK11;MAPK8;AKT2;AKT3;AKT1
KEGG_2021_Human,Bladder cancer,12/41,9.521257285548936e-17,3.0905064631781797e-16,0,0,61.21976325270201,2258.422758674243,CDKN1A;CCND1;CDH1;CDKN2A;MYC;MMP2;E2F1;MDM2;MAPK1;MMP9;TP53;MAPK3
GO_Biological_Process_2021,Bladder cancer,12/41,9.521257285548936e-17,3.0905064631781797e-16,0,0,61.21976325270201,2258.422758674243,CDKN1A;CCND1;CDH1;CDKN2A;MYC;MMP2;E2F1;MDM2;MAPK1;MMP9;TP53;MAPK3
GO_Biological_Process_2021,Adherens junction,14/71,1.0892695967304836e-16,3.478635163752189e-16,0,0,36.83652312599681,1353.95786997636,CREBBP;SMAD4;SMAD3;LEF1;ACTB;TJP1;CDH1;CTNNA1;SNAI1;EP300;MAPK1;CTNNB1;SNAI2;MAPK3
KEGG_2021_Human,Adherens junction,14/71,1.0892695967304836e-16,3.478635163752189e-16,0,0,36.83652312599681,1353.95786997636,CREBBP;SMAD4;SMAD3;LEF1;ACTB;TJP1;CDH1;CTNNA1;SNAI1;EP300;MAPK1;CTNNB1;SNAI2;MAPK3
KEGG_2021_Human,p53 signaling pathway,14/73,1.6524960500190046e-16,5.193559014345443e-16,0,0,35.58423215202876,1293.0980662392558,CDKN1A;CDKN2A;TSC2;CASP8;CCND1;CASP3;PERP;BCL2;MDM2;SFN;MDM4;TP53;BCL2L1;TP73
GO_Biological_Process_2021,p53 signaling pathway,14/73,1.6524960500190046e-16,5.193559014345443e-16,0,0,35.58423215202876,1293.0980662392558,CDKN1A;CDKN2A;TSC2;CASP8;CCND1;CASP3;PERP;BCL2;MDM2;SFN;MDM4;TP53;BCL2L1;TP73
GO_Biological_Process_2021,Sphingolipid signaling pathway,16/119,3.9807398211940444e-16,1.2315413821819077e-15,0,0,23.60089619118745,836.8852725517248,TRAF2;MAPK14;TNF;NFKB1;RELA;MAPK13;PPP2CA;MAPK9;MAPK8;AKT2;AKT3;BCL2;AKT1;MAPK1;TP53;MAPK3
KEGG_2021_Human,Sphingolipid signaling pathway,16/119,3.9807398211940444e-16,1.2315413821819077e-15,0,0,23.60089619118745,836.8852725517248,TRAF2;MAPK14;TNF;NFKB1;RELA;MAPK13;PPP2CA;MAPK9;MAPK8;AKT2;AKT3;BCL2;AKT1;MAPK1;TP53;MAPK3
GO_Biological_Process_2021,Viral carcinogenesis,19/203,5.880608010807391e-16,1.791323670984405e-15,0,0,15.993238616912016,560.8781015648017,USP7;CREBBP;JUN;CDKN1A;CDKN2A;HDAC1;STAT3;TRAF2;YWHAZ;RELA;NFKB1;CASP8;CCND1;CASP3;MDM2;EP300;MAPK1;TP53;MAPK3
KEGG_2021_Human,Viral carcinogenesis,19/203,5.880608010807391e-16,1.791323670984405e-15,0,0,15.993238616912016,560.8781015648017,USP7;CREBBP;JUN;CDKN1A;CDKN2A;HDAC1;STAT3;TRAF2;YWHAZ;RELA;NFKB1;CASP8;CCND1;CASP3;MDM2;EP300;MAPK1;TP53;MAPK3
KEGG_2021_Human,mTOR signaling pathway,17/154,1.3573778825246753e-15,4.072133647574026e-15,0,0,18.96616307361512,649.2728630927115,WNT10B;GSK3B;CHUK;TSC2;TNF;MTOR;RPTOR;IKBKB;STK11;RPS6KB1;AKT2;AKT3;DDIT4;AKT1;MAPK1;RICTOR;MAPK3
GO_Biological_Process_2021,mTOR signaling pathway,17/154,1.3573778825246753e-15,4.072133647574026e-15,0,0,18.96616307361512,649.2728630927115,WNT10B;GSK3B;CHUK;TSC2;TNF;MTOR;RPTOR;IKBKB;STK11;RPS6KB1;AKT2;AKT3;DDIT4;AKT1;MAPK1;RICTOR;MAPK3
GO_Biological_Process_2021,Relaxin signaling pathway,16/129,1.48252323482937e-15,4.3811880671076905e-15,0,0,21.50142954390742,734.1669755346417,SMAD2;JUN;MMP2;FOS;MAPK14;MMP9;NFKB1;RELA;MAPK13;MAPK9;MAPK8;AKT2;AKT3;AKT1;MAPK1;MAPK3
KEGG_2021_Human,Relaxin signaling pathway,16/129,1.48252323482937e-15,4.3811880671076905e-15,0,0,21.50142954390742,734.1669755346417,SMAD2;JUN;MMP2;FOS;MAPK14;MMP9;NFKB1;RELA;MAPK13;MAPK9;MAPK8;AKT2;AKT3;AKT1;MAPK1;MAPK3
GO_Biological_Process_2021,Insulin resistance,15/108,2.0979298843872588e-15,6.108678192774665e-15,0,0,24.33021423294755,822.3083302956809,GSK3B;STAT3;TNF;FOXO1;NFKB1;RELA;MTOR;IKBKB;MAPK9;MAPK8;RPS6KB1;AKT2;AKT3;AKT1;OGT
KEGG_2021_Human,Insulin resistance,15/108,2.0979298843872588e-15,6.108678192774665e-15,0,0,24.33021423294755,822.3083302956809,GSK3B;STAT3;TNF;FOXO1;NFKB1;RELA;MTOR;IKBKB;MAPK9;MAPK8;RPS6KB1;AKT2;AKT3;AKT1;OGT
KEGG_2021_Human,Transcriptional misregulation in cancer,18/192,3.4932167494508386e-15,1.0024013281032841e-14,0,0,15.905172413793103,529.4506377872156,ZBTB17;CDKN1A;MAX;HDAC1;MMP9;RUNX2;RELA;FOXO1;NFKB1;RUNX1;MYCN;ZEB1;SP1;MYC;MDM2;PPARG;TP53;BCL2L1
GO_Biological_Process_2021,Transcriptional misregulation in cancer,18/192,3.4932167494508386e-15,1.0024013281032841e-14,0,0,15.905172413793103,529.4506377872156,ZBTB17;CDKN1A;MAX;HDAC1;MMP9;RUNX2;RELA;FOXO1;NFKB1;RUNX1;MYCN;ZEB1;SP1;MYC;MDM2;PPARG;TP53;BCL2L1
GO_Biological_Process_2021,Estrogen signaling pathway,16/137,3.920229876344326e-15,1.1088650221659666e-14,0,0,20.071710108073745,665.8313346208479,JUN;HSP90AA1;HSP90AB1;MMP2;FOS;ESR1;MMP9;KRT17;SP1;AKT2;AKT3;BCL2;AKT1;MAPK1;PGR;MAPK3
KEGG_2021_Human,Estrogen signaling pathway,16/137,3.920229876344326e-15,1.1088650221659666e-14,0,0,20.071710108073745,665.8313346208479,JUN;HSP90AA1;HSP90AB1;MMP2;FOS;ESR1;MMP9;KRT17;SP1;AKT2;AKT3;BCL2;AKT1;MAPK1;PGR;MAPK3
KEGG_2021_Human,Influenza A,17/172,8.788978405213974e-15,2.4510108792005163e-14,0,0,16.748337084271068,542.0645843022418,CREBBP;CHUK;TNF;RELA;ACTB;NFKB1;IKBKB;CASP8;AKT2;IL1B;CASP3;AKT3;AKT1;EP300;MAPK1;TLR4;MAPK3
GO_Biological_Process_2021,Influenza A,17/172,8.788978405213974e-15,2.4510108792005163e-14,0,0,16.748337084271068,542.0645843022418,CREBBP;CHUK;TNF;RELA;ACTB;NFKB1;IKBKB;CASP8;AKT2;IL1B;CASP3;AKT3;AKT1;EP300;MAPK1;TLR4;MAPK3
GO_Biological_Process_2021,"Growth hormone synthesis, secretion and action",15/119,9.265442924820523e-15,2.5479968043256442e-14,0,0,21.744715208455663,702.6257781330598,GSK3B;CREBBP;STAT3;FOS;MAPK14;MTOR;MAPK13;MAPK9;MAPK8;AKT2;AKT3;AKT1;EP300;MAPK1;MAPK3
